".groups","time","HR1","HR2","Resp1","Resp2","study","group","trial","condition","filename","optRadiusHR","optEmbdimHR","optDelayHR","optRadiusResp","optEmbdimResp","optDelayResp"
"587",12.179891,-0.362552371881227,-0.400045672425727,-1.36025351074288,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"588",12.181558,-0.362552371881227,-0.400045672425727,-1.3743832919815,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"589",12.183224,-0.310612543368395,-0.400045672425727,-1.37579507333552,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"590",12.184893,-0.247130530741601,-0.400045672425727,-1.37353830733971,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"591",12.186559,-0.247130530741601,-0.321734396527916,-1.36632154092801,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"592",12.188225,-0.247130530741601,-0.213590253621416,-1.34288089028547,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"593",12.189891,-0.247130530741601,-0.213590253621416,-1.2407475746505,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"594",12.191558,-0.247130530741601,-0.213590253621416,-1.06687279150702,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"595",12.193224,-0.247130530741601,-0.213590253621416,-0.868717257854084,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"596",12.194893,-0.247130530741601,-0.213590253621416,-0.594838432447,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"597",12.196559,-0.247130530741601,-0.239366455437201,-0.187930163543483,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"598",12.198223,-0.247130530741601,-0.267290674070968,0.30368540994812,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"599",12.199892,-0.226485101418159,-0.267290674070968,0.862124658081024,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"600",12.201558,-0.201251798911733,-0.267290674070968,1.43260636811004,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"601",12.203225,-0.201251798911733,-0.267290674070968,1.99897133136355,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"602",12.204893,-0.201251798911733,-0.267290674070968,2.49353329522761,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"603",12.206559,-0.201251798911733,-0.169874016915269,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"604",12.208223,-0.201251798911733,-0.104929578811471,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"605",12.209892,-0.201251798911733,-0.104929578811471,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"606",12.211559,-0.201251798911733,-0.104929578811471,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"607",12.213226,-0.201251798911733,-0.104929578811471,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"608",12.214892,-0.201251798911733,-0.104929578811471,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"609",12.216558,0.278291150468289,-0.257517512507629,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"610",12.218224,0.864399199710535,-0.34713264817045,2.42140047583808,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"611",12.219892,0.864399199710535,-0.34713264817045,2.34028545098131,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"612",12.221559,0.864399199710535,-0.34713264817045,2.25348552511606,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"613",12.223226,0.864399199710535,-0.34713264817045,2.14416670562864,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"614",12.224891,0.864399199710535,-0.34713264817045,1.99076507238645,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"615",12.226557,0.864399199710535,-0.481158031545053,1.82205545020393,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"616",12.228225,0.864399199710535,-0.58226489970484,1.67561071334968,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"617",12.229892,0.864399199710535,-0.58226489970484,1.56809771372348,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"618",12.231559,0.864399199710535,-0.58226489970484,1.49429982111967,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"619",12.233224,0.69592971238684,-0.58226489970484,1.4384897456633,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"620",12.234892,0.490022561213437,-0.58226489970484,1.39425029346063,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"621",12.236557,0.490022561213437,-0.427927529144242,1.32244004832176,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"622",12.238226,0.490022561213437,-0.32067613604281,1.23025923355413,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"623",12.239892,0.490022561213437,-0.32067613604281,1.13077142244143,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"624",12.24156,0.490022561213437,-0.32067613604281,1.0378501572145,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"625",12.243223,0.490022561213437,-0.32067613604281,0.966884660619976,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"626",12.244892,0.490022561213437,-0.32067613604281,0.931298815078168,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"627",12.246559,0.490022561213437,-0.523758527843912,0.927591930386806,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"628",12.248225,0.490022561213437,-0.735129996861383,0.919465024577667,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"629",12.249892,-0.112775254253898,-0.735129996861383,0.882341175098873,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"630",12.251559,-0.849528139825088,-0.735129996861383,0.795666069886198,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"631",12.253223,-0.849528139825088,-0.735129996861383,0.680143130466836,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"632",12.254891,-0.849528139825088,-0.735129996861383,0.564364262874218,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"633",12.25656,-0.849528139825088,-0.813419225665755,0.446433813224754,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"634",12.258225,-0.849528139825088,-1.29433877403546,0.378029884437425,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"635",12.259892,-0.849528139825088,-1.29433877403546,0.380106898858841,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"636",12.261557,-0.849528139825088,-1.29433877403546,0.404515019873353,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"637",12.263224,-0.849528139825088,-1.29433877403546,0.371786254736562,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"638",12.264892,-0.849528139825088,-1.29433877403546,0.284800520176063,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"639",12.26656,-1.90292354295348,-1.29433877403546,0.213223856830795,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"640",12.268225,-2.60811592156436e-16,-1.23712892874803,0.210215087883086,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"641",12.269892,-2.60811592156436e-16,-1.223709335409,0.261485790888712,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"642",12.271557,-2.60811592156436e-16,-1.223709335409,0.314013558145235,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"643",12.273225,-2.60811592156436e-16,-1.223709335409,0.334948254142613,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"644",12.274893,-2.60811592156436e-16,-1.223709335409,0.289983233761443,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"645",12.276559,-2.60811592156436e-16,-1.223709335409,0.186202153297877,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"646",12.278224,-2.60811592156436e-16,-1.34034853837629,0.0445172225022469,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"647",12.279892,-2.60811592156436e-16,-1.54770712142926,-0.125128656340747,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"648",12.281557,-2.60811592156436e-16,-1.54770712142926,-0.338224111146592,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"649",12.283225,-2.60811592156436e-16,-1.54770712142926,-0.506873162120564,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"650",12.284893,-2.43972017227636,-1.54770712142926,-0.550126541100252,-0.0897331531777818,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"651",12.286558,-2.43972017227636,-1.54770712142926,-0.429574774705484,0.808703107025119,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"652",12.288224,-2.43972017227636,-1.53379918497054,-0.172210616036707,1.82717811130704,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"653",12.289891,-2.43972017227636,-1.20000870996132,0.0746321201754298,8.84346253953355e-16,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"654",12.291559,-2.43972017227636,-1.20000870996132,0.232464032562654,8.84346253953355e-16,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"655",12.293225,-2.43972017227636,-1.20000870996132,0.301826948496248,1.94258439893549,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"656",12.294892,-2.43972017227636,-1.20000870996132,0.294085231610483,1.13037316437365,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"657",12.296558,-2.43972017227636,-1.20000870996132,0.216468698807293,0.403656831340781,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"658",12.298224,-2.43972017227636,-1.20000870996132,0.10242896421061,-0.105398466953849,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"659",12.299891,-2.0293085256372,-0.625711531954066,0.011617066897405,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"660",12.30156,-1.52769429085601,-0.607949763562089,-0.037961550088853,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"661",12.303226,-1.52769429085601,-0.607949763562089,-0.0678182141378618,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"662",12.304891,-1.52769429085601,-0.607949763562089,-0.111968152840812,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"663",12.306558,-1.52769429085601,-0.607949763562089,-0.16757411797871,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"664",12.308224,-1.52769429085601,-0.607949763562089,-0.210688175037452,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"665",12.309893,-1.52769429085601,-0.846353961242171,-0.229117860779482,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"666",12.311559,-1.52769429085601,-0.909727228979914,-0.233023563949861,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"667",12.313225,-1.52769429085601,-0.909727228979914,-0.275842360790818,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"668",12.314891,-1.52769429085601,-0.909727228979914,-0.347068647375041,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"669",12.316558,-1.2225195228921,-0.909727228979914,-0.394493461278727,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"670",12.318224,-0.849528139825088,-0.909727228979914,-0.455927809546001,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"671",12.319893,-0.849528139825088,-0.879544443102489,-0.62162108323845,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"672",12.321559,-0.849528139825088,-0.860247252131675,-0.745768043946887,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"673",12.323223,-0.849528139825088,-0.860247252131675,-0.911267147837749,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"674",12.324892,-0.849528139825088,-0.860247252131675,-1.08133034114026,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"675",12.326558,-0.849528139825088,-0.860247252131675,-1.25390072656424,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"676",12.328225,-0.849528139825088,-0.860247252131675,-1.5507688494147,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"677",12.329893,-0.849528139825088,-0.899698951049627,-2.22797344168503,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"678",12.331559,-0.849528139825088,-0.958876499426557,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"679",12.333223,-0.370193993775772,-0.958876499426557,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"680",12.334892,0.215658851395614,-0.958876499426557,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"681",12.336559,0.215658851395614,-0.958876499426557,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"682",12.338226,0.215658851395614,-0.958876499426557,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"683",12.339892,0.215658851395614,-0.913776020210876,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"684",12.341558,0.215658851395614,-0.785413117827782,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"685",12.343224,0.215658851395614,-0.785413117827782,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"686",12.344892,0.215658851395614,-0.785413117827782,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"687",12.346559,0.215658851395614,-0.785413117827782,2.02039925983792e-17,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"688",12.348226,0.215658851395614,-0.785413117827782,-1.08616781511952,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"689",12.349891,0.727322713149064,-0.723654169767541,0.182077946005703,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"690",12.351557,1.35268965529217,-0.504690626644871,0.937721300160058,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"691",12.353225,1.35268965529217,-0.504690626644871,1.33973233865623,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"692",12.354892,1.35268965529217,-0.504690626644871,1.54822130420444,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"693",12.356559,1.35268965529217,-0.504690626644871,1.63261313374801,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"694",12.358224,1.35268965529217,-0.504690626644871,1.64270581137191,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"695",12.359892,1.35268965529217,-0.451326424370274,1.6227123463641,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"696",12.361557,1.35268965529217,-0.32067613604281,1.57163771008097,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"697",12.363226,1.35268965529217,-0.32067613604281,1.49621733949988,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"698",12.364892,1.35268965529217,-0.32067613604281,1.4074207781839,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"699",12.36656,1.66652976148033,-0.32067613604281,1.29099837251881,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"700",12.368223,2.05011211348809,-0.32067613604281,1.1382150215161,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"701",12.369892,2.05011211348809,-0.180571581610689,0.930941029741884,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"702",12.371559,2.05011211348809,0.00514840914816892,0.686242655645078,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"703",12.373225,2.05011211348809,0.00514840914816892,0.438714387195038,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"704",12.374892,2.05011211348809,0.00514840914816892,0.244335093895511,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"705",12.376559,2.05011211348809,0.00514840914816892,0.153351814255547,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"706",12.378223,2.05011211348809,0.00514840914816892,0.178833104029205,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"707",12.379891,2.05011211348809,0.0577307270018511,0.28014705566664,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"708",12.38156,2.05011211348809,0.0886124057413155,0.418132591759061,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"709",12.383225,1.55233367322651,0.0886124057413155,0.551347839065966,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"710",12.384892,0.943937801795696,0.0886124057413155,0.637627939970029,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"711",12.386557,0.943937801795696,0.0886124057413155,0.659220947935678,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"712",12.388224,0.943937801795696,0.0944107913159573,0.637690054523198,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"713",12.389892,0.943937801795696,0.668450963205401,0.58256590290085,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"714",12.39156,0.943937801795696,0.668450963205401,0.42598616998964,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"715",12.393225,0.943937801795696,0.668450963205401,0.175642930824936,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"716",12.394892,0.943937801795696,0.668450963205401,-0.0674081291451675,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"717",12.396557,0.943937801795696,0.668450963205401,-0.243707543573306,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"718",12.398225,0.943937801795696,0.624342603194506,-0.349197839333496,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"719",12.399893,-1.24150225902659,0.54923917939217,-0.410031930180601,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"720",12.401559,-2.60811592156436e-16,0.54923917939217,-0.480825914187705,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"721",12.403224,-2.60811592156436e-16,0.54923917939217,-0.575744580146751,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"722",12.404892,-2.60811592156436e-16,0.54923917939217,-0.680544494390186,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"723",12.406557,-2.60811592156436e-16,0.54923917939217,-0.786064831515904,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
"724",12.408225,-2.60811592156436e-16,0.371812045351416,-0.697692333790081,-0.227883075913396,"Study1","G2","T2","Synchronous","Study1_G2_T2_Synchronous.csv",NA,NA,NA,0.254049030594976,2,18
